id,name,license_id,address_number,address_street_name,ssn,id_license,age,height,eye_color,hair_color,gender,plate_number,car_make,car_model,annual_income,transcript,fitness_membership_status,fitness_join_date,has_license,has_income,has_interview,is_fitness_member,age_group,income_group
54066,Divina Lovie,852000.0,3935,Northeast Brownell Circle,242415030,852000.0,28.0,57.0,green,black,female,77CE17,Toyota,Land Cruiser,21100.0,,,,1,1,0,0,20-30,Ниже среднего
54067,Onie Hittman,135155.0,679,Polly Anna St,393387055,135155.0,54.0,67.0,amber,brown,female,1YA8EX,Audi,A4,64100.0,"‘The trial cannot proceed,’ said the King in a very grave voice, ‘until
",,,1,1,1,0,50-60,Высокий
54085,Jonathon Fotheringham,644122.0,3305,Totten Way,188052464,644122.0,82.0,80.0,blue,red,male,H0W1VT,Mercedes-Benz,E-Class,89900.0,"‘Please would you tell me,’ said Alice, a little timidly, for she was
",,,1,1,1,0,60+,Высокий
54098,Jeffrey Geary,542143.0,851,Trundle Blvd,584527756,542143.0,83.0,50.0,amber,blonde,female,H8H580,Mazda,Protege5,18300.0,,,,1,1,0,0,60+,Ниже среднего
54106,Hallie Nahmias,412091.0,1886,Chartreux Way,229056438,412091.0,63.0,58.0,black,blonde,female,2X3Q82,Chevrolet,SSR,52800.0,,,,1,1,0,0,60+,Выше среднего
54109,Wilburn Slimko,990015.0,2102,W Custer Dr,590771331,990015.0,41.0,66.0,green,red,male,787ZK7,Ford,Mustang,,,,,1,0,0,0,40-50,Низкий
54118,Virgilio Agard,634816.0,2543,Brunswick Woods Circle,833208679,634816.0,39.0,53.0,blue,blonde,male,2HHW67,Dodge,Avenger,57700.0,"yet.’
",,,1,1,1,0,30-40,Выше среднего
54127,Jose Petrak,895673.0,2000,Haldon Ave,302004523,895673.0,62.0,64.0,green,red,male,1EG05V,Toyota,Tacoma,58300.0,,,,1,1,0,0,60+,Выше среднего
54128,Keren Mone,296008.0,2914,Leeds Barnsdale Circle,979733524,296008.0,70.0,75.0,amber,red,female,U858JV,Mercedes-Benz,M-Class,50100.0,,,,1,1,0,0,60+,Выше среднего
54142,Brittni Schlieter,293365.0,2407,McKibbin St,144342097,293365.0,18.0,79.0,black,black,female,13O80P,Dodge,Ram 3500,64000.0,"‘And now which is which?’ she said to herself, and nibbled a little of
",,,1,1,1,0,<20,Выше среднего
54165,Myra Broers,819264.0,2539,Darlenen Rd,234579670,819264.0,30.0,53.0,blue,red,female,CF1035,Mazda,626,61600.0,,,,1,1,0,0,20-30,Выше среднего
54171,Asuncion Orandello,823069.0,3253,Attica Ave,184521726,823069.0,73.0,51.0,blue,brown,female,B81DDP,Volkswagen,Passat,77500.0,,,,1,1,0,0,60+,Высокий
54175,Cleo Pollaro,410804.0,2283,Jeanie Blvd,294425750,410804.0,80.0,80.0,black,brown,male,I50KC6,GMC,Savana 2500,45900.0,,,,1,1,0,0,60+,Выше среднего
54181,Devorah Mesrobian,159921.0,1647,Bassel Ave,755602367,159921.0,32.0,72.0,black,black,female,B4052Y,Lexus,LX,76400.0,,,,1,1,0,0,30-40,Высокий
54189,Octavio Buran,882705.0,3549,Tadmor Ave,295969867,882705.0,65.0,61.0,blue,red,male,N0NY17,Nissan,Xterra,,"Just then her head struck against the roof of the hall: in fact she was
",,,1,0,1,0,60+,Низкий
54193,Ethel Kozloski,284354.0,2444,Loudon Ave,845760638,284354.0,51.0,55.0,brown,black,female,2JQ3G6,Chevrolet,Suburban 1500,51000.0,"‘I’d rather not,’ the Cat remarked.
",,,1,1,1,0,50-60,Выше среднего
54201,Fritz Soyke,811515.0,3206,Eyelet Ave,242381773,811515.0,45.0,60.0,brown,blonde,male,5N2810,Ford,Edge,,"
",,,1,0,1,0,40-50,Низкий
54206,Rashida Plotrowski,366695.0,1046,Sisco Way,240069906,366695.0,41.0,60.0,amber,blonde,female,F77771,Lincoln,Town Car,15300.0,"
",,,1,1,1,0,40-50,Ниже среднего
54211,Kathe Fauerbach,183024.0,1256,Southwest Bruce St,209023375,183024.0,27.0,64.0,amber,white,female,104J11,Chevrolet,Cobalt SS,86200.0,"a-piece all round.
",,,1,1,1,0,20-30,Высокий
54218,Clinton Wade,950276.0,1155,Capehart Way,294039567,950276.0,76.0,66.0,blue,black,male,51AA45,Mitsubishi,GTO,58700.0,"as “I sleep when I breathe”!’
",,,1,1,1,0,60+,Выше среднего
54233,Eartha Grisson,881691.0,2329,Queen’s Dr,724438170,881691.0,86.0,77.0,amber,white,female,HV18C4,Chevrolet,Impala,82000.0,,,,1,1,0,0,60+,Высокий
54240,Lauren Graciani,964225.0,1105,Thomas Branch Rd,101469870,964225.0,40.0,57.0,black,white,female,1K74VD,Saab,900,37400.0,,,,1,1,0,0,30-40,Выше среднего
54257,Kerry Clouden,268925.0,646,Stockingstone St,667234302,268925.0,21.0,72.0,black,green,male,BRXE2R,HUMMER,H1,60800.0,"Just as she said this, she noticed that one of the trees had a door
",,,1,1,1,0,20-30,Выше среднего
54263,Iona Gabardi,931215.0,1561,Murnane Dr,897118893,931215.0,64.0,80.0,brown,black,female,LXS7TF,Chrysler,Voyager,64300.0,"very glad that it was over at last: ‘and I do so like that curious song
",,,1,1,1,0,60+,Высокий
54288,Charlie Joffe,487851.0,631,Pardon St,726837369,487851.0,58.0,65.0,brown,black,male,2ILD47,Lamborghini,Gallardo,65000.0,,,,1,1,0,0,50-60,Высокий
54292,Marilou Overmann,849440.0,2281,W Benfield Dr,840728346,849440.0,19.0,81.0,black,brown,female,452YD1,Lexus,RX Hybrid,36300.0,"ground--and I should have croqueted the Queen’s hedgehog just now, only
",,,1,1,1,0,<20,Ниже среднего
54294,Jean Smarra,240377.0,358,Embden Circle,986974646,240377.0,71.0,71.0,brown,green,male,2UJ3K0,Mercedes-Benz,SLS-Class,,,,,1,0,0,0,60+,Низкий
54301,Ervin Gembe,304979.0,2065,Coolspring Dr,506765500,304979.0,73.0,55.0,amber,green,male,T24J8P,Chevrolet,Monte Carlo,34100.0,,,,1,1,0,0,60+,Ниже среднего
54303,Annalisa Karro,755881.0,913,Crandallwood St,136919798,755881.0,25.0,73.0,black,black,female,342050,Chrysler,Town & Country,,"
",,,1,0,1,0,20-30,Низкий
54307,Dusty Naqvi,151367.0,3799,Benninghton Blvd,602440644,151367.0,68.0,61.0,amber,green,male,018R70,Chrysler,300M,,,,,1,0,0,0,60+,Низкий
54318,Dionna Mckendall,650963.0,1093,Bissett Dr,664393536,650963.0,83.0,69.0,green,brown,female,068X2S,Saab,9-5,57800.0,"
",,,1,1,1,0,60+,Выше среднего
54319,Dagny Bytheway,118564.0,1204,South Fern Dr,370102005,118564.0,66.0,53.0,green,blonde,female,L3G027,Dodge,Neon,22200.0,"forgotten that, if you drink much from a bottle marked ‘poison,’ it is
",,,1,1,1,0,60+,Ниже среднего
54326,Salvador Rideout,563649.0,954,Ledgedale Circle,729695478,563649.0,70.0,56.0,blue,black,male,2T6KPA,Mercury,Mystique,,,,,1,0,0,0,60+,Низкий
54337,Grady Wann,454690.0,1759,Hoylake Way,841571681,454690.0,42.0,67.0,blue,brown,male,2O56UC,Mercury,Cougar,,,,,1,0,0,0,40-50,Низкий
54339,Shane Davidoff,450302.0,2321,Clinton Manor Blvd,679925784,450302.0,60.0,81.0,amber,brown,male,P0JP4D,Dodge,Ram 2500,31000.0,,,,1,1,0,0,50-60,Ниже среднего
54342,Ericka Squibb,439889.0,68,Saint Cloud Way,326719871,439889.0,64.0,62.0,amber,brown,female,1C6883,Oldsmobile,Bravada,11900.0,,,,1,1,0,0,60+,Ниже среднего
54344,Marcelino Lekan,325054.0,3513,Bertito Way,448857874,325054.0,35.0,58.0,brown,black,male,6OXXSY,Isuzu,Rodeo Sport,45400.0,"             Said
",,,1,1,1,0,30-40,Выше среднего
54348,Tawna Gall,598319.0,2530,Cyprus Blvd,194328661,598319.0,63.0,51.0,black,red,female,11APEM,Honda,Accord Crosstour,57500.0,,,,1,1,0,0,60+,Выше среднего
54388,Sherman Hsieh,893318.0,2559,Bedens Circle,710127232,893318.0,71.0,70.0,black,blue,male,03QCMG,Hyundai,XG350,30100.0,"won’t talk about cats or dogs either, if you don’t like them!’ When the
",,,1,1,1,0,60+,Ниже среднего
54398,Vaughn Fehl,949168.0,2512,Godbert Circle,727726962,949168.0,52.0,75.0,blue,red,male,3RDX6P,Honda,Accord,,"invitation for the Duchess to play croquet.’
",,,1,0,1,0,50-60,Низкий
54419,Jason Lisman,520116.0,3690,Alders End St,118787594,520116.0,65.0,79.0,green,red,male,U26E6C,GMC,Savana 2500,35600.0,"
",,,1,1,1,0,60+,Ниже среднего
54426,Johnathon Mazyck,715978.0,3122,Mortar Blvd,348234228,715978.0,55.0,76.0,blue,blonde,male,023253,Toyota,Camry,74800.0,"by another footman in livery, with a round face, and large eyes like a
",,,1,1,1,0,50-60,Высокий
54450,Emma Hinken,482074.0,1862,View South Ave,616570495,482074.0,29.0,74.0,blue,blonde,female,4C85B1,Jeep,Wrangler,,,,,1,0,0,0,20-30,Низкий
54451,Jeanett Moser,375993.0,1533,Bev Way,217526051,375993.0,58.0,57.0,brown,green,female,5D8XJB,Volkswagen,CC,36300.0,"‘Nonsense!’ said Alice, very loudly and decidedly, and the Queen was
",,,1,1,1,0,50-60,Ниже среднего
54459,Janeen Rezentes,619528.0,540,Lyndell Blvd,671098175,619528.0,61.0,70.0,amber,white,female,W388LI,Kia,Sephia,23400.0,,,,1,1,0,0,60+,Ниже среднего
54467,Korey Velazguez,684438.0,1867,Balmer Ave,578213312,684438.0,19.0,56.0,black,green,male,4S6EH2,Mazda,CX-7,23100.0,"
",,,1,1,1,0,<20,Ниже среднего
54507,Cesar Lopiccalo,158159.0,1936,Windwood Farms Blvd,904224373,158159.0,32.0,78.0,black,black,male,23Z6KX,Mazda,MPV,78100.0,"
",,,1,1,1,0,30-40,Высокий
54518,Berta Seargent,510825.0,2038,W Courtland Way,329962202,510825.0,26.0,75.0,green,white,female,P16F5Q,Cadillac,Escalade,17900.0,"
",,,1,1,1,0,20-30,Ниже среднего
54525,Lincoln Migliaccio,152449.0,370,Baseline Blvd,200537437,152449.0,40.0,62.0,brown,blue,male,O443FL,Bentley,Continental GT,,"had made.
",,,1,0,1,0,30-40,Низкий
54531,Rhea Grabonski,935531.0,3962,Mascalls Court Circle,562716013,935531.0,40.0,50.0,black,brown,female,V2ZJ3Z,Mazda,RX-8,168400.0,"
",,,1,1,1,0,30-40,Высокий
54532,Mae Caver,617743.0,3722,Wagele Way,148299453,617743.0,26.0,74.0,blue,brown,female,E6JY3F,Pontiac,Bonneville,82200.0,,,,1,1,0,0,20-30,Высокий
54542,Eric Connerly,326512.0,3809,Pan Blvd,759831236,326512.0,75.0,68.0,amber,brown,male,D1F027,Ford,E-Series,36600.0,,,,1,1,0,0,60+,Ниже среднего
54549,Carrol Klingman,946495.0,657,Techny Blvd,674289420,946495.0,70.0,72.0,brown,black,male,X77603,GMC,Sierra 1500,87600.0,"
",,,1,1,1,0,60+,Высокий
54562,Londa Nauer,250613.0,3865,Jackie Rd,536976310,250613.0,86.0,53.0,amber,white,female,H4CK86,Smart,Fortwo,64700.0,,,,1,1,0,0,60+,Высокий
54564,Sammie Sengun,217286.0,2590,Northwestern Dr,848854310,217286.0,69.0,57.0,black,brown,male,M581U7,Ford,Mustang,,,,,1,0,0,0,60+,Низкий
54573,Lucienne Rubinich,907196.0,2497,Tower Manor Circle,295086358,907196.0,49.0,62.0,green,brown,female,5CSYIO,Chevrolet,Uplander,85500.0,"The King’s argument was, that anything that had a head could be
",,,1,1,1,0,40-50,Высокий
54585,Yuki Pacheo,380625.0,708,Aitken Ave,662107254,380625.0,59.0,57.0,green,black,female,DVQB6E,Mazda,B-Series,84800.0,,,,1,1,0,0,50-60,Высокий
54595,Nichol Arbogust,489488.0,3496,Poplar Bath Rd,239549415,489488.0,54.0,53.0,blue,white,female,ZW0G7C,Hyundai,Elantra,35600.0,,,,1,1,0,0,50-60,Ниже среднего
54605,Zaida Kettenring,892268.0,3478,Los Banos Cdf Rd,797835408,892268.0,74.0,53.0,blue,red,female,DXW405,Buick,Regal,,"‘In that case,’ said the Dodo solemnly, rising to its feet, ‘I move
",,,1,0,1,0,60+,Низкий
54609,Tammara Edwardson,204533.0,151,Trevose Rd,272198707,204533.0,79.0,80.0,amber,black,female,5E520O,Lincoln,MKS,55400.0,,,,1,1,0,0,60+,Выше среднего
54616,Dierdre Fogelquist,202022.0,527,Aberford Way,403636926,202022.0,42.0,65.0,green,red,female,RVN73C,Bentley,Arnage,,,,,1,0,0,0,40-50,Низкий
54617,Woodrow Rector,723713.0,1195,Plaskett Way,998071341,723713.0,88.0,73.0,brown,brown,male,64GPP4,GMC,Yukon,27300.0,"to repeat it, when a cry of ‘The trial’s beginning!’ was heard in the
",,,1,1,1,0,60+,Ниже среднего
54624,Quinn Franceski,211322.0,1371,Old Santa Rita Blvd,536929199,211322.0,22.0,59.0,green,red,male,8Y50V2,Toyota,RAV4,,,,,1,0,0,0,20-30,Низкий
54625,Mason Caparros,642829.0,263,Poirier Dr,523684676,642829.0,72.0,74.0,brown,red,male,S66N4V,Toyota,Corolla,,"MORE than nothing.’
",,,1,0,1,0,60+,Низкий
54640,Dillon Garnick,587040.0,2920,Cherry Hills Way,651813830,587040.0,37.0,71.0,blue,blue,male,DY4ZSR,Land Rover,LR2,,"‘Why?’ said the Caterpillar.
",,,1,0,1,0,30-40,Низкий
54641,Neal Blazon,235321.0,2816,Fox Hedge Dr,940263185,235321.0,65.0,52.0,amber,blue,male,LSBVQI,Suzuki,Swift,48600.0,"‘The game’s going on rather better now,’ she said, by way of keeping up
",,,1,1,1,0,60+,Выше среднего
54645,Austin Nickodem,515359.0,226,Hastings Mill St,662345417,515359.0,40.0,60.0,blue,black,male,V41MI8,GMC,Jimmy,79200.0,"friend.
",,,1,1,1,0,30-40,Высокий
54667,Clemencia Zingaro,641168.0,1088,Sutlej Circle,855528034,641168.0,77.0,50.0,amber,white,female,5YFO7F,Lincoln,Navigator,13200.0,,,,1,1,0,0,60+,Ниже среднего
54682,Suzann Hinchee,428010.0,762,Amvet Dr,862154391,428010.0,54.0,68.0,green,white,female,7I0H82,Toyota,Sienna,,"the pool, and the great hall, with the glass table and the little door,
",,,1,0,1,0,50-60,Низкий
54688,Lisha Pizzolato,214473.0,2449,Monktons Dr,903358196,214473.0,86.0,70.0,black,red,female,80404H,Chrysler,Prowler,10200.0,,,,1,1,0,0,60+,Ниже среднего
54689,Laurence Quilliam,554593.0,677,Bolaro Circle,175279436,554593.0,85.0,54.0,black,white,male,M8P0EI,Toyota,4Runner,,"‘Ah! that accounts for it,’ said the Hatter. ‘He won’t stand beating.
",,,1,0,1,0,60+,Низкий
54693,Jeffry Cade,571546.0,1955,Treworthy Dr,635334847,571546.0,46.0,54.0,amber,blonde,male,ZBDO2J,Audi,A8,84100.0,"running down his cheeks, he went on again:--
",,,1,1,1,0,40-50,Высокий
54717,Mariam Truan,491826.0,956,Cooks River Ave,319766057,491826.0,35.0,62.0,brown,blonde,female,76Q1SM,Volkswagen,Touareg,18200.0,"
",,,1,1,1,0,30-40,Ниже среднего
54721,Jay Scovil,432769.0,1353,Altessa Way,126819485,432769.0,26.0,51.0,black,blonde,female,33CV41,Cadillac,SRX,,"She was moving them about as she spoke, but no result seemed to follow,
",,,1,0,1,0,20-30,Низкий
54731,Winfred Nashe,766416.0,11,McAdoo Dr,221762279,766416.0,36.0,53.0,black,blonde,male,57XL56,Subaru,Impreza,66600.0,,,,1,1,0,0,30-40,Высокий
54739,Courtney Preda,913368.0,3736,Beeman Rd,482710257,913368.0,83.0,70.0,black,grey,male,H4728S,Cadillac,XLR,,,,,1,0,0,0,60+,Низкий
54743,Denna Nault,261424.0,1697,Waltzer Blvd,609316671,261424.0,20.0,76.0,green,brown,female,2D51VF,Chevrolet,Cavalier,59900.0,,,,1,1,0,0,<20,Выше среднего
54744,Gilbert Tsemetzis,141484.0,1613,Esler Ave,576443941,141484.0,81.0,51.0,amber,white,male,61S07S,Honda,CR-V,23500.0,"
",,,1,1,1,0,60+,Ниже среднего
54747,Johnathan Imholte,780457.0,3114,Mallard Slough Rd,486760980,780457.0,39.0,75.0,black,grey,male,3Z56OQ,Toyota,Tundra,12500.0,,,,1,1,0,0,30-40,Ниже среднего
54761,Dusty Hoch,595960.0,880,Colmac Rd,932537659,595960.0,39.0,57.0,brown,black,female,IC1HVW,Isuzu,Oasis,31200.0,,,,1,1,0,0,30-40,Ниже среднего
54768,Deshawn Frisco,201158.0,2655,Trueman Blvd,409288189,201158.0,89.0,76.0,brown,black,male,4GZM4R,Ford,Econoline E250,,"with such a puzzled expression that she could not help bursting out
",,,1,0,1,0,60+,Низкий
54769,Jacinto Romine,534232.0,333,Binghampton Ave,554550556,534232.0,52.0,59.0,green,blue,male,BIB5C7,Ford,Explorer,55200.0,"
",,,1,1,1,0,50-60,Выше среднего
54770,Frankie Worner,158876.0,1579,Kyme St,789683160,158876.0,81.0,54.0,amber,white,female,37JUJD,Mazda,RX-8,38000.0,,,,1,1,0,0,60+,Выше среднего
54782,Bennie Silago,513042.0,866,Staley Hall Way,818163499,513042.0,71.0,75.0,green,blonde,male,Z2ES67,Honda,CR-V,49800.0,"safe in a thick wood.
",,,1,1,1,0,60+,Выше среднего
54783,Estell Fredericksen,855813.0,3068,West Revere Rd,354181626,855813.0,71.0,62.0,green,green,female,450HZ0,Ford,Econoline E250,44800.0,,,,1,1,0,0,60+,Выше среднего
54784,Shamika Wojnaroski,642280.0,2150,Vista Monte St,124934384,642280.0,69.0,61.0,blue,black,female,QZE88X,BMW,6 Series,65300.0,"of killing somebody, so managed to put it into one of the cupboards as
",,,1,1,1,0,60+,Высокий
54785,Ailene Feuerberg,757408.0,917,Waterdale St,610902682,757408.0,64.0,78.0,brown,grey,female,464FWW,Suzuki,Daewoo Lacetti,44200.0,"CHAPTER III. A Caucus-Race and a Long Tale
",,,1,1,1,0,60+,Выше среднего
54789,Nakesha Wrightington,181122.0,1549,Lauma Rd,538070398,181122.0,25.0,71.0,blue,green,female,481IMJ,Dodge,Ram 1500 Club,83800.0,,,,1,1,0,0,20-30,Высокий
54817,Guy Bustard,213929.0,591,Franklin Ave,820850670,213929.0,51.0,76.0,amber,grey,male,R08363,Volkswagen,GTI,82200.0,"
",,,1,1,1,0,50-60,Высокий
54818,Otto Pankiewicz,399575.0,1838,Glascock Way,661187498,399575.0,43.0,75.0,amber,white,male,7X2L53,Buick,Lucerne,14700.0,,,,1,1,0,0,40-50,Ниже среднего
54837,Julianna Rhymer,613942.0,1327,Freestone Valley Ford Circle,727185238,613942.0,81.0,72.0,brown,white,female,VW70X8,Honda,S2000,36400.0,,,,1,1,0,0,60+,Ниже среднего
54842,Gerry Raulino,406842.0,1040,Hoagland Blvd,705420694,406842.0,39.0,50.0,blue,blue,male,0O30A0,Chevrolet,Lumina,85000.0,"too much frightened to say a word, but slowly followed her back to the
",,,1,1,1,0,30-40,Высокий
54844,Mason Figlar,750772.0,2960,Harrowband Ave,978396163,750772.0,59.0,77.0,brown,green,male,4WB3YC,Lincoln,LS,,,,,1,0,0,0,50-60,Низкий
54853,Darnell Hinderliter,169188.0,564,Elcombe Rd,821389951,169188.0,26.0,51.0,amber,brown,female,581TN6,Toyota,4Runner,88300.0,"she thought of herself, ‘I wish the creatures wouldn’t be so easily
",,,1,1,1,0,20-30,Высокий
54867,Reed Malecha,651018.0,2871,Bellvista Dr,104723130,651018.0,29.0,59.0,black,white,male,KN554B,GMC,Acadia,70600.0,"‘Digging for apples, indeed!’ said the Rabbit angrily. ‘Here! Come and
",,,1,1,1,0,20-30,Высокий
54883,Elfriede Cassity,228443.0,669,Marbleridge St,816708919,228443.0,84.0,53.0,amber,black,female,UT2J2B,Chrysler,Concorde,15900.0,,,,1,1,0,0,60+,Ниже среднего
54896,Patty Wamsley,688488.0,1097,Franklin Ave,725272037,688488.0,64.0,50.0,brown,red,female,4EXKYQ,Volvo,XC70,29700.0,,,,1,1,0,0,60+,Ниже среднего
54907,Karma Kapoor,650903.0,1480,Pennyfield Lock St,544277729,650903.0,19.0,52.0,green,blonde,female,SVG43P,Ford,Focus,62900.0,,,,1,1,0,0,<20,Выше среднего
54917,Walker Faden,107220.0,19,Shortline Blvd,984331486,107220.0,55.0,55.0,black,blonde,male,H4I61Q,Nissan,Murano,72700.0,"
",,,1,1,1,0,50-60,Высокий
54921,Orval Eckroad,727470.0,2267,Addisson Circle,820442521,727470.0,52.0,62.0,blue,grey,male,LMK1FL,GMC,Yukon,24600.0,"a mouse--to a mouse--a mouse--O mouse!’) The Mouse looked at her rather
",,,1,1,1,0,50-60,Ниже среднего
54929,Frederick Korns,190764.0,522,Vicki Dr,109666499,190764.0,72.0,65.0,blue,green,male,67R878,Nissan,Altima,30900.0,,,,1,1,0,0,60+,Ниже среднего
54930,Cori Finazzo,659333.0,2437,Embarcadero Blvd,846496083,659333.0,24.0,67.0,blue,grey,female,5388R5,Cadillac,Seville,67600.0,,,,1,1,0,0,20-30,Высокий
54935,Hung Hippen,982984.0,1909,Grassy Sprain Dr,422077327,982984.0,52.0,61.0,black,black,male,OA5XI5,Dodge,Ram 3500,20600.0,,,,1,1,0,0,50-60,Ниже среднего
54941,Prince Schiano,241708.0,2533,Sortmill Blvd,269208702,241708.0,30.0,55.0,black,blonde,male,203MT0,Toyota,Tundra,29500.0,"
",,,1,1,1,0,20-30,Ниже среднего
54943,Dudley Gampong,306845.0,2413,North Portal St,567582433,306845.0,23.0,73.0,brown,white,male,2RPZ04,Ford,Focus,,,,,1,0,0,0,20-30,Низкий
54950,Merrill Elhaddad,136984.0,2165,Red Hall Way,542756299,136984.0,62.0,61.0,green,black,male,3KOEEI,Cadillac,SRX,28300.0,,,,1,1,0,0,60+,Ниже среднего
54954,Kory Floran,458682.0,2436,Ciceley Mill Dr,278557125,458682.0,21.0,57.0,green,black,male,15C153,Toyota,Tacoma Xtra,21100.0,"
",,,1,1,1,0,20-30,Ниже среднего
54958,Junior Olma,594347.0,1232,Great Bay St,981103968,594347.0,55.0,70.0,black,blue,male,G887UC,BMW,6 Series,,"tiptoe, put his mouth close to her ear, and whispered ‘She’s under
",,,1,0,1,0,50-60,Низкий
54959,Mary Hoganson,954160.0,2034,Lauerman Rd,772548166,954160.0,61.0,73.0,black,red,male,U5C0H3,Dodge,Ram Van 2500,21400.0,"     “Up above the world you fly,
",,,1,1,1,0,60+,Ниже среднего
54966,Lesa Moldenhauer,327301.0,3036,S Blanchard Blvd,635773397,327301.0,18.0,56.0,blue,brown,female,2JF78L,Ford,Crown Victoria,,"to the company generally, ‘You are all pardoned.’ ‘Come, THAT’S a good
",,,1,0,1,0,<20,Низкий
54976,Alan Edeker,761966.0,1400,Vaulx Circle,446132109,761966.0,68.0,71.0,brown,black,male,E64X7I,Toyota,Sienna,51600.0,,,,1,1,0,0,60+,Выше среднего
54979,Ruben Baez,434352.0,2246,W Pierrepont Ave,978961370,434352.0,48.0,69.0,brown,blue,male,ZT08G4,Subaru,Tribeca,29300.0,,,,1,1,0,0,40-50,Ниже среднего
